date,holiday,locale,transferred,sales,onpromotion,dcoilwtico
2013-12-10,Not Holiday,Not Holiday,False,414421.695986,0.0,175206.23945617676
2013-12-11,Not Holiday,Not Holiday,False,422957.198908,0.0,173299.5
2013-12-12,Not Holiday,Not Holiday,False,384256.080979,0.0,173228.21836853027
2013-12-13,Not Holiday,Not Holiday,False,434657.0129787,0.0,171553.13401794434
2013-12-14,Not Holiday,Not Holiday,False,554911.917024,0.0,173174.76054382324
2013-12-15,Not Holiday,Not Holiday,False,642015.7758165,0.0,173174.76054382324
2013-12-16,Not Holiday,Not Holiday,False,516060.290853,0.0,173174.76054382324
2013-12-17,Not Holiday,Not Holiday,False,480470.71684249997,0.0,172836.1761932373
2013-12-18,Not Holiday,Not Holiday,False,527481.336925,0.0,173905.3734741211
2013-12-19,Not Holiday,Not Holiday,False,507461.038187,0.0,175348.8027191162
2013-12-20,Not Holiday,Not Holiday,False,544104.2676365,0.0,176614.02108764648
2013-12-21,Additional,National,False,685673.07474,0.0,175740.84489440918
2013-12-22,Additional,National,False,696295.146867,0.0,175740.84489440918
2013-12-22,Holiday,Local,False,696295.146867,0.0,175740.84489440918
2013-12-23,Additional,National,False,792865.284427,0.0,175740.84489440918
2013-12-24,Additional,National,False,620663.290732,0.0,176186.34489440918
2013-12-26,Additional,National,False,470731.1624137,0.0,176738.76054382324
2013-12-27,Not Holiday,Not Holiday,False,479314.968043,0.0,178093.08435058594
2013-12-28,Not Holiday,Not Holiday,False,556952.3059789999,0.0,176239.8027191162
2013-12-29,Not Holiday,Not Holiday,False,499719.5049237,0.0,176239.8027191162
2013-12-30,Not Holiday,Not Holiday,False,635134.7358515,0.0,176239.8027191162
2013-12-31,Additional,National,False,507264.6630475,0.0,174938.93673706055
2014-01-01,Holiday,National,False,8602.065404,0.0,169539.47891235352
2014-01-02,Not Holiday,Not Holiday,False,801011.226041,0.0,169539.47891235352
2014-01-03,Not Holiday,Not Holiday,False,680672.845603,0.0,166902.1265258789
2014-01-04,Not Holiday,Not Holiday,False,936628.8866039,0.0,165939.84489440918
2014-01-05,Not Holiday,Not Holiday,False,949618.78894,0.0,165939.84489440918
2014-01-06,Not Holiday,Not Holiday,False,602268.564009,0.0,165939.84489440918
2014-01-07,Not Holiday,Not Holiday,False,563450.5988595,0.0,166278.41564941406
2014-01-08,Not Holiday,Not Holiday,False,636176.853478,0.0,163765.8027191162
2014-01-09,Not Holiday,Not Holiday,False,496377.933414,0.0,162803.52108764648
2014-01-10,Not Holiday,Not Holiday,False,543055.329066,0.0,164638.97891235352
2014-01-11,Not Holiday,Not Holiday,False,787321.455619,0.0,162963.89456176758
2014-01-12,Not Holiday,Not Holiday,False,844633.598917,0.0,162963.89456176758
2014-01-13,Not Holiday,Not Holiday,False,555547.0150185,0.0,162963.89456176758
2014-01-14,Not Holiday,Not Holiday,False,502643.104285,0.0,164211.3027191162
2014-01-15,Not Holiday,Not Holiday,False,567067.469069,0.0,167115.95782470703
2014-01-16,Not Holiday,Not Holiday,False,502789.214207,0.0,166688.28163146973
2014-01-17,Not Holiday,Not Holiday,False,542937.915657,0.0,167436.71836853027
2014-01-18,Not Holiday,Not Holiday,False,786779.8899055,0.0,168416.8238067627
2014-01-19,Not Holiday,Not Holiday,False,851735.334091,0.0,168416.8238067627
2014-01-20,Not Holiday,Not Holiday,False,575850.061871,0.0,168416.8238067627
2014-01-21,Not Holiday,Not Holiday,False,538817.207912,0.0,168416.8238067627
2014-01-22,Not Holiday,Not Holiday,False,553097.596874,0.0,171695.6972808838
2014-01-23,Not Holiday,Not Holiday,False,460789.0398597,0.0,173263.86598205566
2014-01-24,Not Holiday,Not Holiday,False,526124.572256,0.0,172248.1265258789
2014-01-25,Not Holiday,Not Holiday,False,733880.979053,0.0,170751.23945617676
2014-01-26,Not Holiday,Not Holiday,False,814057.732862,0.0,170751.23945617676
2014-01-27,Not Holiday,Not Holiday,False,540798.833711,0.0,170751.23945617676
2014-01-28,Not Holiday,Not Holiday,False,481593.435798,0.0,173727.1761932373
2014-01-29,Not Holiday,Not Holiday,False,512853.989922,0.0,173459.8734741211
2014-01-30,Not Holiday,Not Holiday,False,453642.9707033,0.0,175081.5
2014-01-31,Not Holiday,Not Holiday,False,560816.192394,0.0,173834.10543823242
2014-02-01,Not Holiday,Not Holiday,False,648870.19898,0.0,171856.08435058594
2014-02-02,Not Holiday,Not Holiday,False,619805.537102,0.0,171856.08435058594
2014-02-03,Not Holiday,Not Holiday,False,461637.5229585,0.0,171856.08435058594
2014-02-04,Not Holiday,Not Holiday,False,403189.5869763,0.0,173281.6761932373
2014-02-05,Not Holiday,Not Holiday,False,399138.3059075,0.0,173566.8027191162
2014-02-06,Not Holiday,Not Holiday,False,359139.101529,0.0,174350.8734741211
2014-02-07,Not Holiday,Not Holiday,False,389471.568011,0.0,178164.36598205566
2014-02-08,Not Holiday,Not Holiday,False,530128.059914,0.0,178413.84489440918
2014-02-09,Not Holiday,Not Holiday,False,520753.7470746,0.0,178413.84489440918
2014-02-10,Not Holiday,Not Holiday,False,396622.737011,0.0,178413.84489440918
2014-02-11,Not Holiday,Not Holiday,False,358382.7339877,0.0,178128.71836853027
2014-02-12,Not Holiday,Not Holiday,False,387758.393971,0.0,178877.15510559082
2014-02-13,Not Holiday,Not Holiday,False,347373.2985675,0.0,178681.13401794434
2014-02-14,Not Holiday,Not Holiday,False,361206.4069057,0.0,178752.41564941406
2014-02-15,Not Holiday,Not Holiday,False,538893.357859,0.0,182726.28163146973
2014-02-16,Not Holiday,Not Holiday,False,595300.23508,0.0,182726.28163146973
2014-02-17,Not Holiday,Not Holiday,False,412029.2879535,0.0,182726.28163146973
2014-02-18,Not Holiday,Not Holiday,False,365331.247942,0.0,182726.28163146973
2014-02-19,Not Holiday,Not Holiday,False,360161.6390075,0.0,184365.71836853027
2014-02-20,Not Holiday,Not Holiday,False,322451.9201135,0.0,183902.39456176758
2014-02-21,Not Holiday,Not Holiday,False,369403.653633,0.0,182708.45782470703
2014-02-22,Not Holiday,Not Holiday,False,538206.082827,0.0,183848.93673706055
2014-02-23,Not Holiday,Not Holiday,False,487896.463891,0.0,183848.93673706055
2014-02-24,Not Holiday,Not Holiday,False,404224.188997,0.0,183848.93673706055
2014-02-25,Not Holiday,Not Holiday,False,351418.110084,0.0,182120.39456176758
2014-02-26,Not Holiday,Not Holiday,False,353604.266985,0.0,183421.26054382324
2014-02-27,Not Holiday,Not Holiday,False,330330.185244,0.0,182975.76054382324
2014-02-28,Not Holiday,Not Holiday,False,425624.795466,0.0,183332.15510559082
2014-03-01,Not Holiday,Not Holiday,False,911360.2578707,0.0,187715.8734741211
2014-03-02,Holiday,Local,False,667413.052988,0.0,187715.8734741211
2014-03-03,Holiday,National,False,613973.031386,0.0,187715.8734741211
2014-03-04,Holiday,National,False,748930.902096,0.0,184686.47891235352
2014-03-05,Not Holiday,Not Holiday,False,741756.416525,0.0,181318.5
2014-03-06,Not Holiday,Not Holiday,False,614082.444339,0.0,181443.23945617676
2014-03-07,Not Holiday,Not Holiday,False,598242.341178,0.0,183225.23945617676
2014-03-08,Not Holiday,Not Holiday,False,753345.259201,0.0,180676.97891235352
2014-03-09,Not Holiday,Not Holiday,False,916117.649984,0.0,180676.97891235352
2014-03-10,Not Holiday,Not Holiday,False,587414.828974,0.0,180676.97891235352
2014-03-11,Not Holiday,Not Holiday,False,539365.375063,0.0,178716.78163146973
2014-03-12,Not Holiday,Not Holiday,False,575676.797032,0.0,175152.78163146973
2014-03-13,Not Holiday,Not Holiday,False,473298.042544,0.0,175651.73945617676
2014-03-14,Not Holiday,Not Holiday,False,530515.2554715,0.0,176827.86598205566
2014-03-15,Not Holiday,Not Holiday,False,731049.789851,0.0,175402.26054382324
2014-03-16,Not Holiday,Not Holiday,False,929808.492772,0.0,175402.26054382324
2014-03-17,Not Holiday,Not Holiday,False,612719.522118,0.0,175402.26054382324
2014-03-18,Not Holiday,Not Holiday,False,537427.86875,0.0,178342.56326293945
2014-03-19,Not Holiday,Not Holiday,False,585974.657018,0.0,179465.21836853027
2014-03-20,Not Holiday,Not Holiday,False,500897.112641,0.0,177629.76054382324
2014-03-21,Not Holiday,Not Holiday,False,548811.469984,0.0,178146.54217529297
2014-03-22,Not Holiday,Not Holiday,False,771704.933772,0.0,178289.10543823242
2014-03-23,Not Holiday,Not Holiday,False,838814.636064,0.0,178289.10543823242
2014-03-24,Not Holiday,Not Holiday,False,571762.044919,0.0,178289.10543823242
2014-03-25,Not Holiday,Not Holiday,False,539861.6183493,0.0,177594.1265258789
2014-03-26,Not Holiday,Not Holiday,False,569680.543547,0.0,179287.02108764648
2014-03-27,Not Holiday,Not Holiday,False,468581.39830400003,0.0,180427.5
2014-03-28,Not Holiday,Not Holiday,False,538905.781947,0.0,181282.86598205566
2014-03-29,Not Holiday,Not Holiday,False,822333.142686,0.0,180997.73945617676
2014-03-30,Not Holiday,Not Holiday,False,873958.8396415,0.0,180997.73945617676
2014-03-31,Not Holiday,Not Holiday,False,651800.509461,0.0,180997.73945617676
2014-04-01,Holiday,Regional,False,485079.887001,8.0,177647.58435058594
2014-04-02,Not Holiday,Not Holiday,False,463917.316107,4.0,177487.1972808838
2014-04-03,Not Holiday,Not Holiday,False,388867.961418,120.0,178716.78163146973
2014-04-04,Not Holiday,Not Holiday,False,422578.745073,5.0,180267.1265258789
2014-04-05,Not Holiday,Not Holiday,False,617680.194045,7.0,178966.26054382324
2014-04-06,Not Holiday,Not Holiday,False,631888.250898,7.0,178966.26054382324
2014-04-07,Not Holiday,Not Holiday,False,426091.1040178,3.0,178966.26054382324
2014-04-08,Not Holiday,Not Holiday,False,376663.272105,8.0,182779.73945617676
2014-04-09,Not Holiday,Not Holiday,False,375309.08201199997,4.0,184526.10543823242
2014-04-10,Not Holiday,Not Holiday,False,334052.7571255,119.0,184205.34489440918
2014-04-11,Not Holiday,Not Holiday,False,379646.845927,14.0,184757.76054382324
2014-04-12,Holiday,Local,False,529919.922964,10.0,185417.10543823242
2014-04-13,Not Holiday,Not Holiday,False,540190.281942,16.0,185417.10543823242
2014-04-14,Holiday,Local,False,381386.309033,8.0,185417.10543823242
2014-04-15,Not Holiday,Not Holiday,False,364689.054991,45.0,184793.39456176758
2014-04-16,Not Holiday,Not Holiday,False,411357.084985,45.0,184811.21836853027
2014-04-17,Not Holiday,Not Holiday,False,397464.842904,455.0,185916.06326293945
2014-04-18,Holiday,National,False,394392.184115,37.0,185951.6972808838
2014-04-19,Not Holiday,Not Holiday,False,496904.749136,36.0,185951.6972808838
2014-04-20,Not Holiday,Not Holiday,False,520126.3980386,56.0,185951.6972808838
2014-04-21,Holiday,Local,False,398677.396998,28.0,185951.6972808838
2014-04-22,Not Holiday,Not Holiday,False,370552.249018,49.0,181211.58435058594
2014-04-23,Not Holiday,Not Holiday,False,372232.595049,58.0,180819.54217529297
2014-04-24,Not Holiday,Not Holiday,False,320875.477858,460.0,182120.39456176758
2014-04-25,Not Holiday,Not Holiday,False,357173.708433,22.0,179714.6972808838
2014-04-26,Not Holiday,Not Holiday,False,497334.735036,39.0,180213.65510559082
2014-04-27,Not Holiday,Not Holiday,False,560508.420995,52.0,180213.65510559082
2014-04-28,Not Holiday,Not Holiday,False,362271.9169815,65.0,180213.65510559082
2014-04-29,Not Holiday,Not Holiday,False,326338.348031,73.0,180979.91564941406
2014-04-30,Not Holiday,Not Holiday,False,357079.964912,86.0,178324.73945617676
2014-05-01,Holiday,National,False,530380.848064,547.0,177647.58435058594
2014-05-02,Not Holiday,Not Holiday,False,443284.891212,215.0,178360.3734741211
2014-05-03,Not Holiday,Not Holiday,False,610391.748971,72.0,177736.6761932373
2014-05-04,Not Holiday,Not Holiday,False,646164.863883,58.0,177736.6761932373
2014-05-05,Not Holiday,Not Holiday,False,427601.704071,67.0,177736.6761932373
2014-05-06,Not Holiday,Not Holiday,False,388945.890086,84.0,177861.41564941406
2014-05-07,Not Holiday,Not Holiday,False,391932.183945,71.0,180088.91564941406
2014-05-08,Not Holiday,Not Holiday,False,337483.713217,472.0,179126.63401794434
2014-05-09,Not Holiday,Not Holiday,False,381335.196055,218.0,178770.23945617676
2014-05-10,Additional,National,False,577012.026997,61.0,179785.97891235352
2014-05-11,Event,National,False,454512.928937,59.0,179785.97891235352
2014-05-12,Holiday,Local,False,398251.889006,61.0,179785.97891235352
2014-05-13,Not Holiday,Not Holiday,False,360734.522978,65.0,181781.8238067627
2014-05-14,Not Holiday,Not Holiday,False,356373.806985,151.0,182886.65510559082
2014-05-15,Not Holiday,Not Holiday,False,332272.8296378,534.0,181300.6761932373
2014-05-16,Not Holiday,Not Holiday,False,380822.742652,1188.0,182316.41564941406
2014-05-17,Not Holiday,Not Holiday,False,537873.964019,129.0,183456.89456176758
2014-05-18,Not Holiday,Not Holiday,False,634519.7368283,139.0,183456.89456176758
2014-05-19,Not Holiday,Not Holiday,False,388814.744958,110.0,183456.89456176758
2014-05-20,Not Holiday,Not Holiday,False,354372.33997,157.0,183189.60543823242
2014-05-21,Not Holiday,Not Holiday,False,356898.483031,191.0,185880.41564941406
2014-05-22,Not Holiday,Not Holiday,False,310660.142642,1561.0,185381.45782470703
2014-05-23,Not Holiday,Not Holiday,False,349549.892726,1274.0,187127.8238067627
2014-05-24,Holiday,National,False,516627.261707,220.0,186717.95782470703
2014-05-25,Not Holiday,Not Holiday,False,573412.21016,218.0,186717.95782470703
2014-05-26,Not Holiday,Not Holiday,False,373831.086112,188.0,186717.95782470703
2014-05-27,Not Holiday,Not Holiday,False,327642.143098,196.0,186717.95782470703
2014-05-28,Not Holiday,Not Holiday,False,338481.784057,192.0,184205.34489440918
2014-05-29,Not Holiday,Not Holiday,False,326624.5773325,1586.0,185791.3238067627
2014-05-30,Not Holiday,Not Holiday,False,375782.6398709,1224.0,184258.8027191162
2014-05-31,Not Holiday,Not Holiday,False,597192.467989,267.0,183670.73945617676
2014-06-01,Not Holiday,Not Holiday,False,742732.830236,123.0,183670.73945617676
2014-06-02,Not Holiday,Not Holiday,False,512725.7729758,195.0,183670.73945617676
2014-06-03,Not Holiday,Not Holiday,False,443636.187975,213.0,184151.8734741211
2014-06-04,Not Holiday,Not Holiday,False,423284.494993,236.0,184027.13401794434
2014-06-05,Not Holiday,Not Holiday,False,359474.513823,1616.0,183848.93673706055
2014-06-06,Not Holiday,Not Holiday,False,391266.125449,1264.0,184116.23945617676
2014-06-07,Not Holiday,Not Holiday,False,557142.461024,197.0,187270.3734741211
2014-06-08,Not Holiday,Not Holiday,False,626026.956957,215.0,187270.3734741211
2014-06-09,Not Holiday,Not Holiday,False,415798.946041,199.0,187270.3734741211
2014-06-10,Not Holiday,Not Holiday,False,351689.4229725,199.0,187145.63401794434
2014-06-11,Not Holiday,Not Holiday,False,373828.16418,258.0,187181.28163146973
2014-06-12,Event,National,False,329408.06736,1979.0,191030.39456176758
2014-06-13,Not Holiday,Not Holiday,False,392308.374573,1335.0,191547.1761932373
2014-06-14,Not Holiday,Not Holiday,False,622072.988944,278.0,191600.63401794434
2014-06-15,Event,National,False,441279.9339945,250.0,191600.63401794434
2014-06-16,Not Holiday,Not Holiday,False,447450.23987,338.0,191600.63401794434
2014-06-17,Not Holiday,Not Holiday,False,380396.036044,380.0,190584.89456176758
2014-06-18,Not Holiday,Not Holiday,False,373408.6641423,425.0,190032.47891235352
2014-06-19,Not Holiday,Not Holiday,False,332280.93509600003,2359.0,190816.56326293945
2014-06-20,Event,National,False,369206.789547,1933.0,192366.89456176758
2014-06-21,Not Holiday,Not Holiday,False,538613.855166,308.0,190371.06326293945
2014-06-22,Not Holiday,Not Holiday,False,591184.1240535,360.0,190371.06326293945
2014-06-23,Holiday,Local,False,414929.6359765,237.0,190371.06326293945
2014-06-24,Not Holiday,Not Holiday,False,340464.7450455,266.0,190032.47891235352
2014-06-25,Event,National,False,355342.398017,354.0,190745.28163146973
2014-06-25,Holiday,Local,False,710684.796034,708.0,381490.56326293945
2014-06-25,Holiday,Regional,False,355342.398017,354.0,190745.28163146973
2014-06-26,Not Holiday,Not Holiday,False,315798.180924,2168.0,189765.1761932373
2014-06-27,Not Holiday,Not Holiday,False,370793.573429,2732.0,189711.71836853027
2014-06-28,Event,National,False,510870.81398,425.0,189016.73945617676
2014-06-29,Event,National,False,567218.8850125,302.0,189016.73945617676
2014-06-30,Event,National,False,429324.0552005,352.0,189016.73945617676
2014-07-01,Event,National,False,720480.616788,2320.0,188998.91564941406
2014-07-02,Not Holiday,Not Holiday,False,747430.1471275,4310.0,187430.76054382324
2014-07-03,Holiday,Local,False,1167689.4415844,4766.0,373364.6476135254
2014-07-04,Event,National,False,595424.31324,4056.0,185666.58435058594
2014-07-05,Event,National,False,817307.1101677,610.0,185666.58435058594
2014-07-06,Not Holiday,Not Holiday,False,918276.596259,583.0,185666.58435058594
2014-07-07,Not Holiday,Not Holiday,False,638526.428909,492.0,185666.58435058594
2014-07-08,Event,National,False,557291.4975265,2183.0,185434.91564941406
2014-07-09,Event,National,False,574451.409963,4281.0,183421.26054382324
2014-07-10,Not Holiday,Not Holiday,False,498047.54898,2465.0,184633.02108764648
2014-07-11,Not Holiday,Not Holiday,False,535644.182793,4057.0,180837.36598205566
2014-07-12,Event,National,False,756698.7523004999,568.0,181282.86598205566
2014-07-13,Event,National,False,733653.779849,720.0,181282.86598205566
2014-07-14,Not Holiday,Not Holiday,False,584867.15114,617.0,181282.86598205566
2014-07-15,Not Holiday,Not Holiday,False,562860.0268329,2329.0,179197.91564941406
2014-07-16,Not Holiday,Not Holiday,False,621336.4939885,4446.0,181550.15510559082
2014-07-17,Not Holiday,Not Holiday,False,498221.7050971,2416.0,185042.8734741211
2014-07-18,Not Holiday,Not Holiday,False,547619.0590519,4275.0,185025.06326293945
2014-07-19,Not Holiday,Not Holiday,False,728988.226204,759.0,187715.8734741211
2014-07-20,Not Holiday,Not Holiday,False,776474.1180457,636.0,187715.8734741211
2014-07-21,Not Holiday,Not Holiday,False,600228.430008,592.0,187715.8734741211
2014-07-22,Not Holiday,Not Holiday,False,530276.040011,2287.0,186379.3734741211
2014-07-23,Holiday,Local,False,574168.635995,4459.0,184989.41564941406
2014-07-24,Additional,Local,False,484618.8170115,2425.0,183118.3238067627
2014-07-25,Holiday,Local,False,579767.285128,4395.0,187519.86598205566
2014-07-26,Not Holiday,Not Holiday,False,688919.5500267,673.0,188321.76054382324
2014-07-27,Not Holiday,Not Holiday,False,747307.86662,605.0,188321.76054382324
2014-07-28,Not Holiday,Not Holiday,False,583936.68549,557.0,188321.76054382324
2014-07-29,Not Holiday,Not Holiday,False,524743.3250017,2207.0,186949.6265258789
2014-07-30,Not Holiday,Not Holiday,False,578056.965281,4640.0,185844.78163146973
2014-07-31,Not Holiday,Not Holiday,False,532423.558194,2319.0,175045.86598205566
2014-08-01,Not Holiday,Not Holiday,False,506826.7949305,4407.0,174386.52108764648
2014-08-02,Not Holiday,Not Holiday,False,626533.637869,506.0,175099.3238067627
2014-08-03,Not Holiday,Not Holiday,False,625898.205888,453.0,175099.3238067627
2014-08-04,Not Holiday,Not Holiday,False,471173.304022,402.0,175099.3238067627
2014-08-05,Holiday,Local,False,417197.476176,395.0,173459.8734741211
2014-08-06,Not Holiday,Not Holiday,False,402914.370941,515.0,172729.26054382324
2014-08-07,Not Holiday,Not Holiday,False,359701.53298899997,2310.0,173459.8734741211
2014-08-08,Not Holiday,Not Holiday,False,397759.9389829,4308.0,173941.02108764648
2014-08-09,Not Holiday,Not Holiday,False,496192.787084,574.0,174796.3734741211
2014-08-10,Holiday,National,False,509681.7650025,612.0,174796.3734741211
2014-08-11,Not Holiday,Not Holiday,False,409544.575013,530.0,174796.3734741211
2014-08-12,Not Holiday,Not Holiday,False,353898.211991,488.0,173495.52108764648
2014-08-13,Not Holiday,Not Holiday,False,372116.544964,623.0,173869.73945617676
2014-08-14,Not Holiday,Not Holiday,False,340740.8170565,2331.0,170252.28163146973
2014-08-15,Holiday,Local,False,402631.8400593,4456.0,173388.60543823242
2014-08-16,Not Holiday,Not Holiday,False,533996.15517,578.0,171856.08435058594
2014-08-17,Not Holiday,Not Holiday,False,564443.173007,559.0,171856.08435058594
2014-08-18,Not Holiday,Not Holiday,False,433042.298907,514.0,171856.08435058594
2014-08-19,Not Holiday,Not Holiday,False,379329.9530773,512.0,168131.6972808838
2014-08-20,Not Holiday,Not Holiday,False,398126.790988,582.0,171784.8027191162
2014-08-21,Not Holiday,Not Holiday,False,355108.8749955,2412.0,167454.54217529297
2014-08-22,Not Holiday,Not Holiday,False,388359.8983235,4479.0,166813.02108764648
2014-08-23,Not Holiday,Not Holiday,False,499678.208204,649.0,169984.97891235352
2014-08-24,Holiday,Local,False,528990.5611087,680.0,169984.97891235352
2014-08-25,Not Holiday,Not Holiday,False,412250.075007,591.0,169984.97891235352
2014-08-26,Not Holiday,Not Holiday,False,355053.9079745,516.0,170679.95782470703
2014-08-27,Not Holiday,Not Holiday,False,366321.498077,623.0,170751.23945617676
2014-08-28,Not Holiday,Not Holiday,False,327912.427,2175.0,171856.08435058594
2014-08-29,Not Holiday,Not Holiday,False,403288.917062,4268.0,174386.52108764648
2014-08-30,Not Holiday,Not Holiday,False,586373.694132,437.0,165583.43673706055
2014-08-31,Not Holiday,Not Holiday,False,660088.183052,455.0,165583.43673706055
2014-09-01,Not Holiday,Not Holiday,False,812526.219024,633.0,165583.43673706055
2014-09-02,Not Holiday,Not Holiday,False,717351.552768,2300.0,165583.43673706055
2014-09-03,Not Holiday,Not Holiday,False,726683.8617375,4724.0,170181.0
2014-09-04,Not Holiday,Not Holiday,False,551340.0774347,2657.0,168416.8238067627
2014-09-05,Not Holiday,Not Holiday,False,603043.241921,4802.0,166296.23945617676
2014-09-06,Not Holiday,Not Holiday,False,870139.4459765,959.0,165084.47891235352
2014-09-07,Not Holiday,Not Holiday,False,997964.077948,942.0,165084.47891235352
2014-09-08,Not Holiday,Not Holiday,False,648651.744928,802.0,165084.47891235352
2014-09-09,Not Holiday,Not Holiday,False,562420.568002,2511.0,165244.86598205566
2014-09-10,Not Holiday,Not Holiday,False,612987.4722337,4874.0,163427.21836853027
2014-09-11,Not Holiday,Not Holiday,False,483462.953022,2737.0,165529.97891235352
2014-09-12,Not Holiday,Not Holiday,False,564382.847851,4727.0,164264.76054382324
2014-09-13,Not Holiday,Not Holiday,False,795802.238124,1018.0,165476.52108764648
2014-09-14,Not Holiday,Not Holiday,False,896501.5622945,1020.0,165476.52108764648
2014-09-15,Not Holiday,Not Holiday,False,630710.5728885,870.0,165476.52108764648
2014-09-16,Not Holiday,Not Holiday,False,608239.973016,2647.0,169129.6265258789
2014-09-17,Not Holiday,Not Holiday,False,617472.3442115,4999.0,168096.06326293945
2014-09-18,Not Holiday,Not Holiday,False,479500.843061,2683.0,165850.73945617676
2014-09-19,Not Holiday,Not Holiday,False,550213.093909,4614.0,164710.26054382324
2014-09-20,Not Holiday,Not Holiday,False,808490.763077,898.0,162981.71836853027
2014-09-21,Not Holiday,Not Holiday,False,901420.451004,975.0,162981.71836853027
2014-09-22,Not Holiday,Not Holiday,False,589120.293928,798.0,162981.71836853027
2014-09-23,Not Holiday,Not Holiday,False,559954.304399,2593.0,163142.10543823242
2014-09-24,Not Holiday,Not Holiday,False,598183.114508,4837.0,166795.1972808838
2014-09-25,Not Holiday,Not Holiday,False,466867.377076,2489.0,166777.3734741211
2014-09-26,Not Holiday,Not Holiday,False,515474.223943,4319.0,170270.10543823242
2014-09-27,Not Holiday,Not Holiday,False,781202.367982,632.0,168452.45782470703
2014-09-28,Holiday,Local,False,886531.789814,739.0,168452.45782470703
2014-09-29,Not Holiday,Not Holiday,False,586682.822002,582.0,168452.45782470703
2014-09-30,Not Holiday,Not Holiday,False,599093.9157257,2278.0,162464.93673706055
2014-10-01,Not Holiday,Not Holiday,False,784500.253914,4804.0,161698.6761932373
2014-10-02,Not Holiday,Not Holiday,False,634306.519052,2616.0,162197.63401794434
2014-10-03,Not Holiday,Not Holiday,False,675639.295098,4482.0,159952.3238067627
2014-10-04,Not Holiday,Not Holiday,False,931317.51302,735.0,160968.06326293945
2014-10-05,Not Holiday,Not Holiday,False,985466.962071,658.0,160968.06326293945
2014-10-06,Not Holiday,Not Holiday,False,641480.757266,606.0,160968.06326293945
2014-10-07,Holiday,Local,False,586410.2709706,2353.0,158401.97891235352
2014-10-08,Not Holiday,Not Holiday,False,620201.323059,4784.0,155550.78163146973
2014-10-09,Holiday,National,True,510519.923104,2450.0,152824.3238067627
2014-10-10,Transfer,National,False,702470.317955,4569.0,153020.34489440918
2014-10-11,Not Holiday,Not Holiday,False,748309.153739,564.0,152770.86598205566
2014-10-12,Not Holiday,Not Holiday,False,843971.132714,648.0,152770.86598205566
2014-10-13,Not Holiday,Not Holiday,False,611726.926015,565.0,152770.86598205566
2014-10-14,Not Holiday,Not Holiday,False,550589.573294,2357.0,145625.04217529297
2014-10-15,Not Holiday,Not Holiday,False,624797.469491,4945.0,145803.23945617676
2014-10-16,Not Holiday,Not Holiday,False,538252.607117,2557.0,146712.06326293945
2014-10-17,Not Holiday,Not Holiday,False,558538.135999,4551.0,147549.60543823242
2014-10-18,Not Holiday,Not Holiday,False,820840.970792,769.0,147478.3238067627
2014-10-19,Not Holiday,Not Holiday,False,935410.595877,769.0,147478.3238067627
2014-10-20,Not Holiday,Not Holiday,False,624629.990941,609.0,147478.3238067627
2014-10-21,Not Holiday,Not Holiday,False,542207.165266,2086.0,148351.5
2014-10-22,Not Holiday,Not Holiday,False,584926.355993,4755.0,143486.63401794434
2014-10-23,Not Holiday,Not Holiday,False,492233.2322,2526.0,147567.41564941406
2014-10-24,Not Holiday,Not Holiday,False,528403.680064,4477.0,144823.13401794434
2014-10-25,Not Holiday,Not Holiday,False,758926.230707,1003.0,144805.3238067627
2014-10-26,Not Holiday,Not Holiday,False,892128.498949,1020.0,144805.3238067627
2014-10-27,Not Holiday,Not Holiday,False,572806.6319285,583.0,144805.3238067627
2014-10-28,Not Holiday,Not Holiday,False,512678.811505,2327.0,144983.52108764648
2014-10-29,Not Holiday,Not Holiday,False,560819.6780005,4953.0,146569.5
2014-10-30,Not Holiday,Not Holiday,False,459715.26616,2357.0,144448.91564941406
2014-10-31,Not Holiday,Not Holiday,False,561876.0719155,4421.0,143504.45782470703
2014-11-01,Not Holiday,Not Holiday,False,873539.2478855,975.0,140368.13401794434
2014-11-02,Holiday,National,False,709851.4922288,944.0,140368.13401794434
2014-11-03,Holiday,National,False,973192.041735,690.0,140368.13401794434
2014-11-04,Not Holiday,Not Holiday,False,702751.953595,2373.0,137481.3027191162
2014-11-05,Not Holiday,Not Holiday,False,718799.9390395,4858.0,140261.21836853027
2014-11-06,Holiday,Regional,False,566118.381055,2519.0,138764.34489440918
2014-11-07,Holiday,Regional,False,585330.25773,4392.0,140261.21836853027
2014-11-08,Not Holiday,Not Holiday,False,816064.644983,861.0,137980.26054382324
2014-11-09,Not Holiday,Not Holiday,False,941478.422301,956.0,137980.26054382324
2014-11-10,Holiday,Local,False,593376.793073,540.0,137980.26054382324
2014-11-11,Holiday,Local,False,552505.750307,2362.0,138728.6972808838
2014-11-12,Holiday,Local,False,588093.484021,4810.0,137499.1265258789
2014-11-13,Not Holiday,Not Holiday,False,468057.386823,2503.0,132099.65510559082
2014-11-14,Not Holiday,Not Holiday,False,553007.970965,4434.0,135271.6265258789
2014-11-15,Not Holiday,Not Holiday,False,786124.201177,1184.0,134790.47891235352
2014-11-16,Not Holiday,Not Holiday,False,956619.401927,1058.0,134790.47891235352
2014-11-17,Not Holiday,Not Holiday,False,620876.340058,754.0,134790.47891235352
2014-11-18,Not Holiday,Not Holiday,False,553367.204141,2663.0,132848.10543823242
